Win/Loss,Optimism,Pessimism,PastUsed,FutureUsed,PresentUsed,OwnPartyCount,OppPartyCount,NumericContent,Extra,Emoti,Agree,Consc,Openn
1,0.104242424,0.076363636,0.355769231,0.528846154,0.115384615,0,8,0.002692998,3.468,3.289,3.388,3.286,3.703
1,0.123362445,0.092248908,0.477386935,0.296482412,0.226130653,0,4,0.00101626,3.658,3.1,3.804,4.117,4.158
1,0.068647541,0.054303279,0.356521739,0.382608696,0.260869565,0,5,0.001853436,2.888,3.601,3.586,3.177,3.565
1,0.10499002,0.059481038,0.347150259,0.512953368,0.139896373,88,6,0.001855476,5.291,3.866,4.143,2.859,2.607
1,0.131182796,0.11827957,0.711864407,0.203389831,0.084745763,0,0,0.00059755,3.086,4.199,3.679,2.119,2.939
1,0.079710145,0.099033816,0.421052632,0.438596491,0.140350877,0,5,0.002952272,1.93,3.892,3.828,1.998,2.606
1,0.116197183,0.080985915,0.488372093,0.418604651,0.093023256,0,4,0.001792918,2.251,4.377,4.01,2.289,3.268
1,0.12037037,0.075,0.365921788,0.516759777,0.117318436,50,1,0.000897984,6.226,4.164,4.247,2.716,3.436
1,0.090263692,0.059837728,0.369565217,0.449275362,0.18115942,1,2,0.000966121,3.196,3.82,3.637,3.148,3.419
1,0.088948787,0.080862534,0.43373494,0.397590361,0.168674699,0,6,8.32E-05,3.896,4.154,4.173,2.791,3.815
1,0.093992248,0.048449612,0.347222222,0.430555556,0.222222222,0,5,0.001696464,3.81,3.376,3.543,2.886,3.116
1,0.101576182,0.078809107,0.542857143,0.328571429,0.128571429,0,0,0.000746826,3.843,2.647,2.869,2.671,3.678
1,0.110526316,0.059649123,0.255813953,0.674418605,0.069767442,22,3,0.000765781,4.078,4.712,4.521,2.33,3.827
1,0.078717201,0.065597668,0.340909091,0.488636364,0.170454545,0,7,0.001093992,4.32,2.642,2.806,3.028,2.837
1,0.100719424,0.047961631,0.333333333,0.354166667,0.3125,0,0,0.00265208,2.949,3.547,2.993,1.832,2.886
1,0.085742283,0.064674179,0.49689441,0.375776398,0.127329193,49,9,0.00198103,4.49,4.512,4.382,3.307,2.923
1,0.120456906,0.088265836,0.587939698,0.346733668,0.065326633,19,1,0.000749786,3.114,3.755,4.702,4.073,4.067
1,0.085321101,0.05412844,0.392592593,0.444444444,0.162962963,1,3,0.000627317,4.502,3.718,3.779,3.448,3.489
1,0.088951641,0.066007766,0.509933775,0.354304636,0.135761589,71,5,0.001130484,6.937,4.575,4.754,4.853,5.301
1,0.100169779,0.042444822,0.333333333,0.419753086,0.24691358,15,2,0.001175339,2.649,3.97,4.092,3.411,3.127
1,0.075630252,0.048319328,0.362068966,0.465517241,0.172413793,13,4,0.000424448,2.365,4.252,4.59,3.448,2.693
1,0.103015075,0.061557789,0.391304348,0.413043478,0.195652174,1,3,0.000387447,4.238,3.473,3.541,3.56,3.206
1,0.09197787,0.048409405,0.326530612,0.454081633,0.219387755,42,16,0.001596594,4.442,3.737,3.776,2.725,2.518
1,0.116483516,0.054945055,0.273972603,0.561643836,0.164383562,0,9,0.00128866,3.307,2.808,3.599,2.754,2.598
1,0.113846154,0.06974359,0.412280702,0.421052632,0.166666667,0,1,0.000688848,4.777,3.401,3.493,3.271,3.44
1,0.102,0.064,0.25,0.5,0.25,0,5,0.001119351,3.623,2.991,2.686,2.096,2.423
1,0.09375,0.057065217,0.277108434,0.385542169,0.337349398,0,4,0.002196962,3.601,3.084,3.086,2.749,3.095
1,0.121848739,0.058823529,0.338235294,0.455882353,0.205882353,0,3,0.00151722,3.094,2.713,3.236,3.316,3.247
1,0.101190476,0.055952381,0.555555556,0.288888889,0.155555556,0,7,0.000935745,3.984,3.726,3.712,3.178,3.571
1,0.094527363,0.058457711,0.585365854,0.243902439,0.170731707,0,7,0.000656976,3.985,3.705,3.885,3.326,3.903
1,0.140606768,0.07176196,0.325301205,0.518072289,0.156626506,0,13,0.000614075,4.553,2.967,3.214,3.126,3.826
1,0.118236473,0.06012024,0.480620155,0.317829457,0.201550388,0,0,0.001138592,3.994,3.355,3.825,3.639,3.695
1,0.148558758,0.066518847,0.482758621,0.5,0.017241379,0,0,0.000432838,4.45,3.286,3.397,2.731,3.802
1,0.116923077,0.078461538,0.406593407,0.461538462,0.131868132,0,9,0.001197866,2.521,3.75,3.728,2.439,3.245
1,0.071428571,0.067346939,0.352941176,0.4,0.247058824,21,9,0.000245791,3.116,3.224,4.34,3.569,2.951
1,0.095528455,0.073170732,0.371428571,0.428571429,0.2,24,2,0.000411233,5.73,5.167,4.581,3.04,4.114
1,0.086642599,0.093862816,0.333333333,0.575757576,0.090909091,0,6,0.002761737,2.982,3.587,3.715,3.137,3.225
1,0.121046892,0.047982552,0.414893617,0.393617021,0.191489362,0,5,0.000507357,4.491,3.2,3.759,3.465,3.615
1,0.146682897,0.081558125,0.425438596,0.372807018,0.201754386,1,6,0.000873591,4.21,2.234,2.945,3.878,4.015
1,0.097142857,0.051428571,0.293103448,0.431034483,0.275862069,1,6,0.001558846,4.432,3.739,3.459,2.572,2.549
1,0.104408353,0.070765661,0.416184971,0.300578035,0.283236994,0,18,0.001565259,4.307,3.565,3.515,3.291,3.213
1,0.067209776,0.046843177,0.328767123,0.506849315,0.164383562,13,10,0.000946586,3.308,4.318,3.906,2.504,2.407
1,0.094339623,0.064989518,0.396825397,0.238095238,0.365079365,0,2,0.002618182,2.356,4.214,4.062,3.145,2.978
1,0.096728307,0.075391181,0.253012048,0.457831325,0.289156627,0,10,0.003596338,3.07,3.4,3.076,2.472,2.524
1,0.116693679,0.056726094,0.329113924,0.417721519,0.253164557,0,6,0.002161383,2.873,2.69,3.153,3.282,2.968
1,0.136969697,0.061818182,0.26984127,0.587301587,0.142857143,0,0,0.001177596,4.697,4.027,4.499,2.521,2.949
1,0.111320755,0.064622642,0.325123153,0.379310345,0.295566502,0,14,0.001522649,4.733,3.005,3.479,3.838,3.523
1,0.079189687,0.034990792,0.441176471,0.279411765,0.279411765,1,2,0.001279918,3.707,3.618,3.422,2.51,2.871
1,0.100502513,0.057788945,0.320610687,0.465648855,0.213740458,0,3,0.00144517,3.624,3.224,3.17,2.931,2.759
1,0.110726644,0.060553633,0.422535211,0.352112676,0.225352113,1,7,0.002507208,2.057,4.553,4.638,2.627,2.812
1,0.089605735,0.051373955,0.318181818,0.381818182,0.3,0,10,0.002858825,2.973,3.999,3.323,2.822,2.801
1,0.08952381,0.071904762,0.416326531,0.355102041,0.228571429,29,18,0.001501637,4.781,4.152,4.659,4.928,4.383
1,0.103831891,0.054388133,0.32,0.47,0.21,0,0,0.001269036,4.118,2.87,3.402,3.054,3.058
1,0.092875318,0.047073791,0.429752066,0.404958678,0.165289256,15,2,0.001917239,3.52,3.886,4.05,3.335,3.103
1,0.124396783,0.040214477,0.378378378,0.501930502,0.11969112,41,7,0.001529887,4.603,3.704,3.985,2.814,3.338
1,0.084615385,0.048717949,0.339285714,0.446428571,0.214285714,0,2,0.000823181,3.471,3.478,3.331,2.606,2.803
1,0.157164869,0.081664099,0.579831933,0.336134454,0.084033613,0,1,0.001119821,4.655,2.951,3.69,3.948,4.829
1,0.135181976,0.051993068,0.441176471,0.294117647,0.264705882,0,0,0.000594389,3.809,4.954,4.548,2.623,4.009
1,0.114716981,0.027169811,0.455621302,0.266272189,0.278106509,0,0,0.00196798,4.228,3.495,3.734,3.641,4.035
1,0.116071429,0.058035714,0.444444444,0.395061728,0.160493827,0,0,0.000986582,4.767,3.33,3.366,3.05,3.473
1,0.088825215,0.055396371,0.27,0.37,0.36,0,10,0.002831143,3.455,2.859,3.32,3.405,2.638
1,0.084295612,0.07852194,0.47,0.41,0.12,0,3,0.001467459,3.256,3.955,4.121,3.193,3.438
1,0.104868914,0.06741573,0.352941176,0.447058824,0.2,1,2,0.001193623,3.803,3.95,4.563,2.955,3.251
1,0.095717884,0.071788413,0.348314607,0.393258427,0.258426966,1,12,0.003527648,2.867,4.463,4.614,2.449,2.69
1,0.095009597,0.049904031,0.348214286,0.366071429,0.285714286,0,7,0.003282666,3.419,3.374,3.351,3.193,2.951
1,0.111198121,0.083790133,0.530120482,0.192771084,0.277108434,25,2,0.001321191,5.044,3.822,3.935,4.206,3.801
1,0.09082397,0.06835206,0.394160584,0.437956204,0.167883212,0,5,0.001736219,3.875,3.591,4.023,2.873,3.536
1,0.093603744,0.04524181,0.402298851,0.482758621,0.114942529,0,1,0.000744443,3.128,2.933,4.045,2.894,3.448
1,0.100111235,0.047830923,0.373626374,0.417582418,0.208791209,0,1,0.001373428,4.053,2.816,3.639,3.354,3.535
1,0.115455382,0.080956762,0.411290323,0.338709677,0.25,0,9,0.002053319,4.646,1.931,2.368,3.568,3.923
1,0.113705584,0.05177665,0.541666667,0.270833333,0.1875,21,12,0.00133418,4.765,3.357,3.352,3.228,3.116
1,0.079484425,0.135338346,0.465346535,0.306930693,0.227722772,0,0,0.00178738,3.912,1.631,1.608,2.107,4.239
1,0.08097166,0.066801619,0.306818182,0.556818182,0.136363636,18,0,0.000355156,3.771,3.602,3.534,2.551,2.617
1,0.101424979,0.063704946,0.413612565,0.502617801,0.083769634,32,4,0.001174188,3.33,3.554,4.393,4.191,3.466
1,0.122797357,0.052863436,0.408163265,0.397959184,0.193877551,22,3,0.000837381,4.29,3.914,4.287,4.516,4.064
1,0.08492823,0.080143541,0.298245614,0.473684211,0.228070175,11,1,0.000670141,3.562,3.158,4.134,4.428,3.775
1,0.128087832,0.075022873,0.481012658,0.449367089,0.069620253,0,0,0.000489327,4.411,2.847,3.688,4.116,4.563
1,0.124867725,0.049206349,0.398671096,0.465116279,0.136212625,25,1,0.000575889,4.298,3.935,4.318,4.618,4.154
1,0.091370558,0.056175973,0.506738544,0.334231806,0.15902965,76,17,0.001301455,5.319,4.195,4.545,4.134,3.722
1,0.107082153,0.070254958,0.516806723,0.365546218,0.117647059,26,5,0.000774854,4.855,4.145,4.018,3.659,3.679
1,0.083056478,0.089700997,0.260273973,0.575342466,0.164383562,0,2,0.001741149,3.587,2.914,3.42,2.652,3.309
1,0.077669903,0.055478502,0.35483871,0.419354839,0.225806452,0,6,0.002405292,3.123,3.679,2.814,1.971,2.21
1,0.084393064,0.094797688,0.280373832,0.448598131,0.271028037,0,0,0.003391199,3.71,3.324,3.595,2.653,2.829
1,0.096986817,0.064971751,0.450819672,0.409836066,0.139344262,0,7,0.00283057,3.127,3.622,3.879,2.844,3.105
1,0.089121887,0.083879423,0.282608696,0.52173913,0.195652174,0,2,0.003085843,3.898,3.167,2.997,2.225,2.564
1,0.099703264,0.051632047,0.340314136,0.32460733,0.335078534,0,8,0.002708995,4.102,2.944,3.217,3.458,3.155
1,0.09518477,0.039193729,0.262135922,0.388349515,0.349514563,0,11,0.00317864,3.598,2.817,3.094,3.237,2.92
1,0.117276166,0.041614124,0.44,0.27,0.29,0,15,0.002565691,3.486,3.512,3.361,2.818,2.908
1,0.106896552,0.117241379,0.4,0.433333333,0.166666667,0,0,0.000992556,2.131,2.431,3.944,3.838,4.448
1,0.141031291,0.075804319,0.36827957,0.510752688,0.120967742,63,5,0.001517412,5.191,4.303,4.761,3.441,3.072
1,0.125490196,0.08627451,0.540540541,0.27027027,0.189189189,6,2,0,2.67,4.572,4.592,2.108,2.53
1,0.116603295,0.061470215,0.526041667,0.322916667,0.151041667,1,13,0.001191159,4.23,3.24,3.078,2.809,3.806
1,0.09221902,0.060518732,0.623529412,0.270588235,0.105882353,0,1,0.001049428,3.319,4.491,4.264,2.455,3.389
1,0,0,0.333333333,0.666666667,0,1,0,0.012820513,-3.965,2.465,0.838,-3.106,-0.839
1,0.053571429,0,0,0.5,0.5,0,0,0.00665779,2.389,2.332,2.835,0.451,2.205
1,0.117408907,0.049932524,0.571428571,0.25,0.178571429,4,0,0.001029689,4.75,4.264,4.219,2.616,3.001
1,0.100616016,0.055441478,0.330578512,0.520661157,0.148760331,39,3,0.000822755,2.994,2.512,2.808,0.607,1.167
1,0.091778203,0.045889101,0.337837838,0.432432432,0.22972973,0,6,0.002168022,3.097,3.026,3.112,3.049,2.949
1,0.099457505,0.050632911,0.257668712,0.687116564,0.055214724,58,1,0.003995769,1.85,2.907,4.153,1.125,0.273
1,0.089659686,0.032722513,0.296511628,0.430232558,0.273255814,0,2,0.001643933,4.598,3.694,3.732,3.066,3.421
1,0.070850202,0.103238866,0.426573427,0.552447552,0.020979021,47,0,0.001520334,1.948,2.782,3.339,0.417,0.694
1,0.091180867,0.053811659,0.422222222,0.333333333,0.244444444,0,7,0.001931807,3.06,3.664,3.87,2.406,2.767
1,0.074367089,0.056962025,0.178947368,0.689473684,0.131578947,66,0,0.001696893,2.551,2.942,4.512,1.417,1.163
1,0.104138852,0.045393858,0.2,0.513043478,0.286956522,0,14,0.004729273,2.766,3.409,2.95,2.561,1.981
1,0.081321474,0.069885642,0.333333333,0.450980392,0.215686275,14,4,0.000788208,3.73,3.846,3.735,3.368,3.13
1,0.100516944,0.095921884,0.462311558,0.311557789,0.226130653,0,22,0.00153703,3.964,3.038,3.062,3.208,3.147
1,0.096173733,0.077559462,0.375,0.316666667,0.308333333,0,11,0.001142612,3.295,3.066,3.235,2.938,2.535
1,0.083412322,0.085308057,0.372093023,0.348837209,0.279069767,0,13,0.00181712,3.079,2.983,3.257,3.102,3.082
1,0.107843137,0.096078431,0.461538462,0.365384615,0.173076923,0,2,0.000698032,3.404,2.424,3.029,3.348,4.327
1,0.089497717,0.074885845,0.344370861,0.430463576,0.225165563,1,12,0.001606029,3.455,3.878,3.821,2.806,2.683
1,0.097976571,0.057507987,0.512605042,0.378151261,0.109243697,15,4,0.000617398,4.018,3.333,3.857,4.001,3.416
1,0.082390953,0.062197092,0.407563025,0.558823529,0.033613445,46,19,0.002300696,3.645,4.405,4.643,3.069,2.891
1,0.099853157,0.088105727,0.255813953,0.441860465,0.302325581,0,4,0.00130052,3.296,2.615,3.213,3.197,2.847
1,0.091751622,0.074142725,0.443708609,0.397350993,0.158940397,18,11,0.001194159,4.227,4.269,3.956,3.026,2.681
1,0.081454545,0.084363636,0.382550336,0.315436242,0.302013423,1,8,0.001724393,3.704,3.077,3.234,3.536,3.794
1,0.083544304,0.106329114,0.302325581,0.441860465,0.255813953,0,1,0.001232177,2.776,2.194,3.033,4.151,5.018
1,0.09726776,0.087431694,0.415929204,0.292035398,0.292035398,0,5,0.001304915,3.148,2.621,3.095,3.367,3.044
1,0.06440678,0.084745763,0.364864865,0.398648649,0.236486486,14,13,0.000948227,3.779,3.591,4.783,4.908,3.6
1,0.084883721,0.109302326,0.295454545,0.492424242,0.212121212,0,2,0.002289233,3.564,2.959,3.65,3.46,3.821
1,0.102112676,0.070422535,0.431818182,0.454545455,0.113636364,9,3,0.001457119,3.286,3.748,4.653,3.499,3.584
1,0.089566929,0.080708661,0.449152542,0.262711864,0.288135593,0,12,0.00125,3.24,2.897,3.203,3.454,3.14
1,0.087051143,0.081610446,0.396551724,0.318965517,0.284482759,0,9,0.001130263,3.14,2.752,2.972,3.309,3.101
1,0.099685205,0.06610703,0.350877193,0.350877193,0.298245614,0,6,0.001124148,3.491,2.948,3.072,3.185,2.981
1,0.08616188,0.087032202,0.283870968,0.4,0.316129032,0,0,0.001129242,4.082,2.337,3.007,4.168,3.81
1,0.082397004,0.087640449,0.242105263,0.378947368,0.378947368,0,0,0.000872854,4.101,2.506,3.262,4.207,3.873
1,0.074521652,0.086606244,0.271428571,0.4,0.328571429,0,4,0.001379129,3.55,2.784,3.19,3.666,3.891
1,0.081280788,0.082512315,0.281481481,0.385185185,0.333333333,0,5,0.001918649,3.718,2.944,3.413,3.632,3.376
1,0.079532164,0.068421053,0.232876712,0.470319635,0.296803653,0,27,0.002589077,4.788,3.36,3.685,3.901,3.553
1,0.070038911,0.070817121,0.193548387,0.521505376,0.284946237,0,24,0.002462796,4.777,3.263,3.396,3.646,3.625
1,0.079079079,0.062062062,0.243421053,0.440789474,0.315789474,0,13,0.00160041,3.926,2.812,3.136,3.375,3.144
1,0.09566075,0.07790927,0.40625,0.4375,0.15625,27,7,0.001191963,4.042,4.228,3.794,2.432,2.773
1,0.090295359,0.077637131,0.251428571,0.394285714,0.354285714,0,16,0.001092777,4.012,3.123,3.463,3.651,3.354
1,0.092592593,0.079475309,0.222222222,0.487922705,0.289855072,0,2,0.001362673,4.208,2.663,2.954,3.376,3.215
1,0.078504673,0.06728972,0.193181818,0.511363636,0.295454545,0,5,0.00160975,3.47,2.429,2.886,2.959,3.022
1,0.096829477,0.071122536,0.316901408,0.373239437,0.309859155,0,5,0.001572602,4.255,2.673,3.074,3.221,3.351
1,0.09375,0.069256757,0.252747253,0.472527473,0.274725275,0,10,0.001774721,3.919,3.127,3.415,3.302,3.151
1,0.133333333,0.068292683,0.5,0.449152542,0.050847458,3,11,0.000299073,3.557,3.871,3.763,2.901,3.488
1,0.08839779,0.073401736,0.251282051,0.466666667,0.282051282,0,18,0.002053172,4.248,3.203,3.21,3.337,3.344
1,0.090909091,0.07079646,0.27027027,0.454054054,0.275675676,0,16,0.001879497,4.665,3.235,3.44,3.964,4.336
1,0.088118812,0.06039604,0.303797468,0.449367089,0.246835443,0,8,0.001190029,4.27,2.544,2.854,3.226,2.795
1,0.084568439,0.078465562,0.328282828,0.429292929,0.242424242,0,8,0.001151821,4.191,2.971,3.214,3.318,2.924
1,0.090468498,0.093699515,0.476190476,0.412698413,0.111111111,0,7,0.001697175,2.266,2.645,3.513,3.364,2.694
1,0.093543046,0.080298013,0.331460674,0.43258427,0.235955056,0,19,0.001146914,3.905,3.017,3.357,3.312,2.91
1,0.107287449,0.097165992,0.344262295,0.557377049,0.098360656,0,1,0.001626978,2.848,1.915,2.402,2.914,3.387
1,0.089795918,0.083673469,0.299363057,0.458598726,0.242038217,0,6,0.000974342,4.204,2.975,3.157,3.081,2.58
1,0.095779221,0.064123377,0.319796954,0.47715736,0.203045685,0,10,0.001273007,4.231,2.975,3.184,3.134,2.896
1,0.127753304,0.039647577,0.529411765,0.450980392,0.019607843,10,4,0.000268962,1.736,4.043,4.303,2.437,2.551
1,0.109865471,0.042600897,0.344086022,0.602150538,0.053763441,6,11,0.002098467,3.098,3.226,2.698,0.843,1.569
1,0.093106535,0.070725157,0.310344828,0.431034483,0.25862069,0,17,0.001327945,4.282,2.882,2.929,2.785,2.875
1,0.084304933,0.069058296,0.289617486,0.464480874,0.245901639,0,18,0.00107381,4.052,2.793,2.752,3.039,2.512
1,0.092002831,0.066525124,0.32642487,0.466321244,0.207253886,0,13,0.001292526,4.228,3.188,3.445,3.327,3.345
1,0.09375,0.068452381,0.321052632,0.489473684,0.189473684,0,8,0.001059628,4.297,3.288,3.548,3.229,3.191
1,0.085972851,0.070458953,0.327014218,0.426540284,0.246445498,0,15,0.001141359,4.457,3.228,3.389,3.264,3.251
1,0.079125848,0.061793519,0.342857143,0.44,0.217142857,0,12,0.001748601,4.127,3.469,3.458,3.157,3.453
1,0.100456621,0.065068493,0.332116788,0.510948905,0.156934307,24,22,0.001823154,4.01,3.939,3.797,2.603,3.062
1,0.0815486,0.064250412,0.341463415,0.414634146,0.243902439,0,13,0.001438772,3.963,3.557,3.553,3.174,3.588
1,0.097902098,0.052447552,0.32,0.28,0.4,2,5,0.003446448,2.846,2.056,2.297,1.512,1.738
1,0.095409541,0.056705671,0.34939759,0.43373494,0.21686747,0,19,0.001279144,4.507,3.412,1.791,-0.295,2.693
1,0.084677419,0.0625,0.316455696,0.430379747,0.253164557,0,9,0.001560549,3.594,3.409,3.296,2.996,3.301
1,0.115789474,0.07518797,0.5,0.2625,0.2375,1,1,0.000572028,3.923,3.474,4.312,3.873,4.091
0,0.135786802,0.083121827,0.424870466,0.440414508,0.134715026,0,0,0.001439302,4.83,2.376,3.248,3.507,4.245
0,0.140562249,0.085943775,0.547445255,0.313868613,0.138686131,0,0,0.000544307,4.364,3.063,4.14,3.497,4.236
0,0.255,0.14,0.5,0.269230769,0.230769231,0,0,0,4.211,2.051,2.583,3.109,3.838
0,0.117063492,0.055555556,0.6,0.333333333,0.066666667,0,0,0.001025491,2.032,3.745,4.608,4.74,4.556
0,0.08994709,0.071428571,0.461538462,0.41025641,0.128205128,0,0,0.005861221,1.933,3.399,3.639,3.41,4.252
0,0.149206349,0.13968254,0.396946565,0.427480916,0.175572519,0,0,0.001110748,4.287,2.286,3.562,4.072,4.213
0,0.104107649,0.094192635,0.455172414,0.44137931,0.103448276,0,0,0.000933126,3.776,1.809,2.594,4.044,4.523
0,0.132207338,0.123471171,0.484210526,0.378947368,0.136842105,0,1,0.000874781,4.496,2.554,3.518,4.09,5.037
0,0.122720898,0.079242637,0.306878307,0.354497354,0.338624339,0,0,0.000827976,4.26,2.58,3.136,3.438,3.976
0,0.147018031,0.07073509,0.307189542,0.529411765,0.163398693,0,0,0.000859938,4.075,2.394,2.853,3.458,3.546
0,0.159371493,0.102132435,0.256410256,0.52991453,0.213675214,0,0,0.000366999,4.51,1.619,2.955,3.563,3.897
0,0.174757282,0.064973861,0.38410596,0.536423841,0.079470199,0,0,0.000707137,4.056,2.504,3.359,3.06,4.03
0,0.079105474,0.087783712,0.472677596,0.366120219,0.161202186,115,0,0.001750279,9.363,4.948,6.523,10.038,11.678
0,0.141166526,0.092138631,0.346774194,0.298387097,0.35483871,0,0,0.00070159,4.202,2.543,3.743,3.913,4.188
0,0.188004614,0.083044983,0.742647059,0.169117647,0.088235294,1,0,0.001192695,3.804,3.82,3.327,2.766,4.177
0,0.120610687,0.06870229,0.436363636,0.372727273,0.190909091,1,0,0.000469897,3.725,2.862,3.418,3.761,4.665
0,0.091065292,0.10652921,0.393700787,0.456692913,0.149606299,0,0,0.001123385,3.757,1.356,2.394,3.475,4.514
0,0.141975309,0.137860082,0.333333333,0.259259259,0.407407407,0,0,0,3.795,2.239,3.95,4.916,4.985
0,0.121562952,0.092619392,0.38961039,0.454545455,0.155844156,0,0,0.000206868,3.525,2.421,2.987,3.522,4.752
0,0.130612245,0.070748299,0.5,0.352941176,0.147058824,0,0,0.001096163,2.741,3.823,4.373,4.148,5.03
0,0.18887723,0.144805876,0.524822695,0.390070922,0.085106383,0,0,0.000258933,4.382,2.481,3.71,4.005,4.746
0,0.147301006,0.092406221,0.52991453,0.358974359,0.111111111,0,0,0.000950329,4.075,2.395,3.206,3.944,4.505
0,0.147239264,0.134969325,0.574257426,0.297029703,0.128712871,0,0,0.000675733,4.077,2.488,3.29,3.385,4.762
0,0.116959064,0.133040936,0.406593407,0.472527473,0.120879121,0,1,0.001949718,2.757,2.745,4.066,4.426,4.967
0,0.143513203,0.129735936,0.542857143,0.304761905,0.152380952,0,0,0.000714002,3.987,2.414,3.337,3.516,4.81
0,0.127486438,0.101265823,0.435185185,0.37037037,0.194444444,0,0,0.000848619,3.823,1.679,3.029,3.628,4.525
0,0.142280525,0.082744702,0.3671875,0.421875,0.2109375,0,0,0.001147859,3.459,2.427,3.201,3.29,3.745
0,0.12642669,0.076382792,0.263888889,0.493055556,0.243055556,0,0,0.001683938,4.219,2.478,3.195,3.404,3.028
0,0.122985581,0.085665818,0.309352518,0.395683453,0.294964029,0,0,0.001107829,5.089,2.345,3.447,4.073,3.872
0,0.184931507,0.102739726,0.433628319,0.433628319,0.132743363,0,0,0.000228973,4.765,2.311,3.553,3.675,4.985
0,0.167492567,0.105054509,0.419117647,0.323529412,0.257352941,0,0,0.000743143,4.945,1.89,3.489,3.876,4.656
0,0.160621762,0.063471503,0.303030303,0.393939394,0.303030303,0,0,0.000352051,3.548,2.68,4.148,4.455,4.404
0,0.134020619,0.095360825,0.351351351,0.378378378,0.27027027,0,0,0.000596608,3.788,2.162,3.336,3.207,3.533
0,0.130850048,0.068767908,0.280701754,0.543859649,0.175438596,0,0,0.000368053,4.002,2.435,2.78,3.434,3.636
0,0.154929577,0.042253521,0.307692308,0.461538462,0.230769231,0,0,0.001733102,4.566,1.758,2.172,1.898,3.359
0,0.248351648,0.072527473,0.485714286,0.357142857,0.157142857,0,0,0.00013369,5.499,1.984,3.215,3.295,3.034
0,0.120992761,0.078593588,0.264957265,0.52991453,0.205128205,0,0,0.002212389,3.286,2.18,2.814,3.168,2.834
0,0.221498371,0.055374593,0.472727273,0.363636364,0.163636364,0,0,0.000202758,4.704,1.616,3.433,3.375,3.827
0,0.240625,0.0375,0.390243902,0.390243902,0.219512195,1,0,0.001275743,5.71,2.135,3.315,3.771,3.759
0,0.166226913,0.052770449,0.55,0.225,0.225,0,0,0.000669232,5.23,1.688,2.676,3.07,3.903
0,0.232824427,0.053435115,0.388888889,0.5,0.111111111,1,0,0.001236094,4.473,2.421,3.205,2.253,2.638
0,0.143579373,0.105156724,0.348623853,0.211009174,0.440366972,0,5,0.000482592,4.694,2.216,3.244,4.531,4.805
0,0.231263383,0.062098501,0.24137931,0.413793103,0.344827586,0,0,0.00026441,5.334,2.214,3.564,4.219,3.88
0,0.119436202,0.055637982,0.321428571,0.564285714,0.114285714,63,16,0.000932504,4.312,3.511,4.173,3.106,2.483
0,0.161554192,0.085889571,0.266666667,0.533333333,0.2,0,0,0,5.051,2.023,3.328,4.234,4.633
0,0.16091954,0.070881226,0.283018868,0.377358491,0.339622642,0,0,0.000128617,5.015,2.059,3.036,3.961,4.334
0,0.089260809,0.09762901,0.407407407,0.333333333,0.259259259,0,0,0.001801982,2.56,2.978,3.315,3.904,4.033
0,0.166459627,0.089440994,0.363128492,0.480446927,0.156424581,0,0,0.000657232,4.597,2.201,3.217,3.719,4.066
0,0.159,0.077,0.734375,0.2421875,0.0234375,8,0,0.000696573,4.474,4.197,4.07,3.196,4.173
0,0.176020408,0.067602041,0.680412371,0.12371134,0.195876289,0,0,0.000495581,3.766,3.441,4.324,3.932,4.322
0,0.212226067,0.088811995,0.61682243,0.327102804,0.056074766,0,0,0.00014556,4.427,2.943,3.811,4.08,4.654
0,0.204918033,0.116803279,0.568965517,0.370689655,0.060344828,0,0,0.000616607,4.47,2.906,3.786,3.66,4.647
0,0.164644714,0.124783362,0.690140845,0.183098592,0.126760563,0,0,0.000703647,3.665,2.873,3.652,3.439,5.199
0,0.203092784,0.073195876,0.737704918,0.213114754,0.049180328,1,0,0.000631756,4.342,3.053,3.913,3.615,4.258
0,0.092391304,0.071557971,0.403409091,0.448863636,0.147727273,34,7,0.001293965,2.963,3.316,4.13,3.796,3.428
0,0.141202028,0.085445329,0.421052632,0.407894737,0.171052632,0,1,0.000460499,4.456,2.61,3.322,3.595,4.454
0,0.124165554,0.065420561,0.336842105,0.494736842,0.168421053,0,0,0.001062905,3.24,2.981,3.623,3.472,2.874
0,0.169889503,0.113259669,0.512195122,0.341463415,0.146341463,0,0,0.00051809,3.692,3.004,4.02,3.952,4.553
0,0.115593016,0.073449729,0.267759563,0.31147541,0.420765027,0,5,0.001131032,4.252,2.65,3.724,4.362,4.249
0,0.083245522,0.089567966,0.274509804,0.653594771,0.071895425,26,2,0.002143104,3.378,3.066,5.009,5.425,4.93
0,0.111924686,0.058577406,0.360544218,0.578231293,0.06122449,24,6,0.001932767,4.377,3.724,4.244,4.462,5.052
0,0.135076253,0.11328976,0.689655172,0.275862069,0.034482759,0,0,0.00030303,3.841,3.377,4.316,3.302,4.303
0,0.098613251,0.055469954,0.3,0.444444444,0.255555556,0,0,0.000694927,4.012,3.213,3.445,3.108,3.448
0,0.15521978,0.039835165,0.3875,0.4,0.2125,0,0,0.000372544,3.467,3.174,4.147,4.72,5.084
0,0.145918367,0.105102041,0.429752066,0.314049587,0.256198347,0,0,0.000592066,1.307,-1.349,2.461,-2.365,0.327
0,0.144050104,0.073068894,0.254901961,0.568627451,0.176470588,0,0,0.000317511,5.305,2.295,3.459,4.13,4.459
